date,trend_name,google_score,category
2025-05-18,Gorpcore,22,Streetwear
2025-05-25,Gorpcore,27,Streetwear
2025-06-01,Gorpcore,26,Streetwear
2025-06-08,Gorpcore,26,Streetwear
2025-06-15,Gorpcore,26,Streetwear
2025-06-22,Gorpcore,27,Streetwear
2025-06-29,Gorpcore,29,Streetwear
2025-07-06,Gorpcore,32,Streetwear
2025-07-13,Gorpcore,29,Streetwear
2025-07-20,Gorpcore,33,Streetwear
2025-07-27,Gorpcore,30,Streetwear
2025-08-03,Gorpcore,31,Streetwear
2025-08-10,Gorpcore,37,Streetwear
2025-08-17,Gorpcore,34,Streetwear
2025-08-24,Gorpcore,32,Streetwear
2025-08-31,Gorpcore,35,Streetwear
2025-09-07,Gorpcore,32,Streetwear
2025-09-14,Gorpcore,28,Streetwear
2025-09-21,Gorpcore,35,Streetwear
2025-09-28,Gorpcore,35,Streetwear
2025-10-05,Gorpcore,32,Streetwear
2025-10-12,Gorpcore,38,Streetwear
2025-10-19,Gorpcore,34,Streetwear
2025-10-26,Gorpcore,30,Streetwear
2025-11-02,Gorpcore,29,Streetwear
2025-11-09,Gorpcore,34,Streetwear
2025-11-16,Gorpcore,32,Streetwear
2025-11-23,Gorpcore,32,Streetwear
2025-11-30,Gorpcore,34,Streetwear
2025-12-07,Gorpcore,30,Streetwear
2025-12-14,Gorpcore,29,Streetwear
2025-12-21,Gorpcore,35,Streetwear
2025-12-28,Gorpcore,68,Streetwear
2020-12-27,Techwear,49,Streetwear
2021-01-03,Techwear,78,Streetwear
2021-01-10,Techwear,71,Streetwear
2021-01-17,Techwear,68,Streetwear
2021-01-24,Techwear,67,Streetwear
2021-01-31,Techwear,63,Streetwear
2021-02-07,Techwear,63,Streetwear
2021-02-14,Techwear,46,Streetwear
2021-02-21,Techwear,43,Streetwear
2021-02-28,Techwear,49,Streetwear
2021-03-07,Techwear,62,Streetwear
2021-03-14,Techwear,57,Streetwear
2021-03-21,Techwear,50,Streetwear
2021-03-28,Techwear,66,Streetwear
2021-04-04,Techwear,64,Streetwear
2021-04-11,Techwear,54,Streetwear
2021-04-18,Techwear,56,Streetwear
2021-04-25,Techwear,56,Streetwear
2021-05-02,Techwear,64,Streetwear
2021-05-09,Techwear,69,Streetwear
2021-05-16,Techwear,65,Streetwear
2021-05-23,Techwear,58,Streetwear
2021-05-30,Techwear,64,Streetwear
2021-06-06,Techwear,56,Streetwear
2021-06-13,Techwear,50,Streetwear
2021-06-20,Techwear,54,Streetwear
2021-06-27,Techwear,63,Streetwear
2021-07-04,Techwear,57,Streetwear
2021-07-11,Techwear,71,Streetwear
2021-07-18,Techwear,75,Streetwear
2021-07-25,Techwear,78,Streetwear
2021-08-01,Techwear,75,Streetwear
2021-08-08,Techwear,67,Streetwear
2021-08-15,Techwear,67,Streetwear
2021-08-22,Techwear,76,Streetwear
2021-08-29,Techwear,62,Streetwear
2021-09-05,Techwear,57,Streetwear
2021-09-12,Techwear,57,Streetwear
2021-09-19,Techwear,51,Streetwear
2021-09-26,Techwear,54,Streetwear
2021-10-03,Techwear,59,Streetwear
2021-10-10,Techwear,60,Streetwear
2021-10-17,Techwear,60,Streetwear
2021-10-24,Techwear,58,Streetwear
2021-10-31,Techwear,52,Streetwear
2021-11-07,Techwear,59,Streetwear
2021-11-14,Techwear,53,Streetwear
2021-11-21,Techwear,59,Streetwear
2021-11-28,Techwear,57,Streetwear
2021-12-05,Techwear,56,Streetwear
2021-12-12,Techwear,51,Streetwear
2021-12-19,Techwear,58,Streetwear
2021-12-26,Techwear,56,Streetwear
2022-01-02,Techwear,64,Streetwear
2022-01-09,Techwear,62,Streetwear
2022-01-16,Techwear,58,Streetwear
2022-01-23,Techwear,62,Streetwear
2022-01-30,Techwear,56,Streetwear
2022-02-06,Techwear,54,Streetwear
2022-02-13,Techwear,58,Streetwear
2022-02-20,Techwear,59,Streetwear
2022-02-27,Techwear,62,Streetwear
2022-03-06,Techwear,61,Streetwear
2022-03-13,Techwear,56,Streetwear
2022-03-20,Techwear,57,Streetwear
2022-03-27,Techwear,60,Streetwear
2022-04-03,Techwear,59,Streetwear
2022-04-10,Techwear,57,Streetwear
2022-04-17,Techwear,56,Streetwear
2022-04-24,Techwear,70,Streetwear
2022-05-01,Techwear,63,Streetwear
2022-05-08,Techwear,58,Streetwear
2022-05-15,Techwear,62,Streetwear
2022-05-22,Techwear,60,Streetwear
2022-05-29,Techwear,55,Streetwear
2022-06-05,Techwear,49,Streetwear
2022-06-12,Techwear,57,Streetwear
2022-06-19,Techwear,80,Streetwear
2022-06-26,Techwear,85,Streetwear
2022-07-03,Techwear,75,Streetwear
2022-07-10,Techwear,86,Streetwear
2022-07-17,Techwear,100,Streetwear
2022-07-24,Techwear,82,Streetwear
2022-07-31,Techwear,72,Streetwear
2022-08-07,Techwear,68,Streetwear
2022-08-14,Techwear,67,Streetwear
2022-08-21,Techwear,61,Streetwear
2022-08-28,Techwear,64,Streetwear
2022-09-04,Techwear,65,Streetwear
2022-09-11,Techwear,67,Streetwear
2022-09-18,Techwear,72,Streetwear
2022-09-25,Techwear,89,Streetwear
2022-10-02,Techwear,90,Streetwear
2022-10-09,Techwear,87,Streetwear
2022-10-16,Techwear,75,Streetwear
2022-10-23,Techwear,72,Streetwear
2022-10-30,Techwear,67,Streetwear
2022-11-06,Techwear,69,Streetwear
2022-11-13,Techwear,70,Streetwear
2022-11-20,Techwear,69,Streetwear
2022-11-27,Techwear,70,Streetwear
2022-12-04,Techwear,68,Streetwear
2022-12-11,Techwear,67,Streetwear
2022-12-18,Techwear,62,Streetwear
2022-12-25,Techwear,63,Streetwear
2023-01-01,Techwear,61,Streetwear
2023-01-08,Techwear,60,Streetwear
2023-01-15,Techwear,56,Streetwear
2023-01-22,Techwear,56,Streetwear
2023-01-29,Techwear,58,Streetwear
2023-02-05,Techwear,60,Streetwear
2023-02-12,Techwear,57,Streetwear
2023-02-19,Techwear,58,Streetwear
2023-02-26,Techwear,51,Streetwear
2023-03-05,Techwear,56,Streetwear
2023-03-12,Techwear,52,Streetwear
2023-03-19,Techwear,52,Streetwear
2023-03-26,Techwear,55,Streetwear
2023-04-02,Techwear,54,Streetwear
2023-04-09,Techwear,48,Streetwear
2023-04-16,Techwear,47,Streetwear
2023-04-23,Techwear,44,Streetwear
2023-04-30,Techwear,47,Streetwear
2023-05-07,Techwear,44,Streetwear
2023-05-14,Techwear,39,Streetwear
2023-05-21,Techwear,42,Streetwear
2023-05-28,Techwear,54,Streetwear
2023-06-04,Techwear,43,Streetwear
2023-06-11,Techwear,47,Streetwear
2023-06-18,Techwear,47,Streetwear
2023-06-25,Techwear,48,Streetwear
2023-07-02,Techwear,46,Streetwear
2023-07-09,Techwear,46,Streetwear
2023-07-16,Techwear,45,Streetwear
2023-07-23,Techwear,45,Streetwear
2023-07-30,Techwear,45,Streetwear
2023-08-06,Techwear,45,Streetwear
2023-08-13,Techwear,43,Streetwear
2023-08-20,Techwear,44,Streetwear
2023-08-27,Techwear,50,Streetwear
2023-09-03,Techwear,45,Streetwear
2023-09-10,Techwear,41,Streetwear
2023-09-17,Techwear,42,Streetwear
2023-09-24,Techwear,48,Streetwear
2023-10-01,Techwear,49,Streetwear
2023-10-08,Techwear,50,Streetwear
2023-10-15,Techwear,54,Streetwear
2023-10-22,Techwear,46,Streetwear
2023-10-29,Techwear,46,Streetwear
2023-11-05,Techwear,47,Streetwear
2023-11-12,Techwear,46,Streetwear
2023-11-19,Techwear,49,Streetwear
2023-11-26,Techwear,50,Streetwear
2023-12-03,Techwear,47,Streetwear
2023-12-10,Techwear,46,Streetwear
2023-12-17,Techwear,66,Streetwear
2023-12-24,Techwear,56,Streetwear
2023-12-31,Techwear,46,Streetwear
2024-01-07,Techwear,47,Streetwear
2024-01-14,Techwear,45,Streetwear
2024-01-21,Techwear,42,Streetwear
2024-01-28,Techwear,41,Streetwear
2024-02-04,Techwear,46,Streetwear
2024-02-11,Techwear,40,Streetwear
2024-02-18,Techwear,40,Streetwear
2024-02-25,Techwear,35,Streetwear
2024-03-03,Techwear,38,Streetwear
2024-03-10,Techwear,37,Streetwear
2024-03-17,Techwear,36,Streetwear
2024-03-24,Techwear,40,Streetwear
2024-03-31,Techwear,37,Streetwear
2024-04-07,Techwear,37,Streetwear
2024-04-14,Techwear,34,Streetwear
2024-04-21,Techwear,35,Streetwear
2024-04-28,Techwear,34,Streetwear
2024-05-05,Techwear,30,Streetwear
2024-05-12,Techwear,28,Streetwear
2024-05-19,Techwear,30,Streetwear
2024-05-26,Techwear,30,Streetwear
2024-06-02,Techwear,30,Streetwear
2024-06-09,Techwear,27,Streetwear
2024-06-16,Techwear,30,Streetwear
2024-06-23,Techwear,29,Streetwear
2024-06-30,Techwear,27,Streetwear
2024-07-07,Techwear,30,Streetwear
2024-07-14,Techwear,33,Streetwear
2024-07-21,Techwear,31,Streetwear
2024-07-28,Techwear,32,Streetwear
2024-08-04,Techwear,30,Streetwear
2024-08-11,Techwear,29,Streetwear
2024-08-18,Techwear,29,Streetwear
2024-08-25,Techwear,28,Streetwear
2024-09-01,Techwear,29,Streetwear
2024-09-08,Techwear,35,Streetwear
2024-09-15,Techwear,32,Streetwear
2024-09-22,Techwear,39,Streetwear
2024-09-29,Techwear,35,Streetwear
2024-10-06,Techwear,33,Streetwear
2024-10-13,Techwear,35,Streetwear
2024-10-20,Techwear,35,Streetwear
2024-10-27,Techwear,32,Streetwear
2024-11-03,Techwear,31,Streetwear
2024-11-10,Techwear,39,Streetwear
2024-11-17,Techwear,35,Streetwear
2024-11-24,Techwear,39,Streetwear
2024-12-01,Techwear,39,Streetwear
2024-12-08,Techwear,37,Streetwear
2024-12-15,Techwear,37,Streetwear
2024-12-22,Techwear,36,Streetwear
2024-12-29,Techwear,31,Streetwear
2025-01-05,Techwear,31,Streetwear
2025-01-12,Techwear,32,Streetwear
2025-01-19,Techwear,30,Streetwear
2025-01-26,Techwear,28,Streetwear
2025-02-02,Techwear,29,Streetwear
2025-02-09,Techwear,28,Streetwear
2025-02-16,Techwear,28,Streetwear
2025-02-23,Techwear,29,Streetwear
2025-03-02,Techwear,27,Streetwear
2025-03-09,Techwear,29,Streetwear
2025-03-16,Techwear,27,Streetwear
2025-03-23,Techwear,33,Streetwear
2025-03-30,Techwear,35,Streetwear
2025-04-06,Techwear,33,Streetwear
2025-04-13,Techwear,31,Streetwear
2025-04-20,Techwear,32,Streetwear
2025-04-27,Techwear,29,Streetwear
2025-05-04,Techwear,29,Streetwear
2025-05-11,Techwear,28,Streetwear
2025-05-18,Techwear,35,Streetwear
2025-05-25,Techwear,34,Streetwear
2025-06-01,Techwear,28,Streetwear
2025-06-08,Techwear,29,Streetwear
2025-06-15,Techwear,27,Streetwear
2025-06-22,Techwear,29,Streetwear
2025-06-29,Techwear,33,Streetwear
2025-07-06,Techwear,32,Streetwear
2025-07-13,Techwear,36,Streetwear
2025-07-20,Techwear,33,Streetwear
2025-07-27,Techwear,37,Streetwear
2025-08-03,Techwear,50,Streetwear
2025-08-10,Techwear,43,Streetwear
2025-08-17,Techwear,43,Streetwear
2025-08-24,Techwear,44,Streetwear
2025-08-31,Techwear,46,Streetwear
2025-09-07,Techwear,45,Streetwear
2025-09-14,Techwear,38,Streetwear
2025-09-21,Techwear,40,Streetwear
2025-09-28,Techwear,46,Streetwear
2025-10-05,Techwear,43,Streetwear
2025-10-12,Techwear,40,Streetwear
2025-10-19,Techwear,44,Streetwear
2025-10-26,Techwear,38,Streetwear
2025-11-02,Techwear,38,Streetwear
2025-11-09,Techwear,43,Streetwear
2025-11-16,Techwear,41,Streetwear
2025-11-23,Techwear,46,Streetwear
2025-11-30,Techwear,41,Streetwear
2025-12-07,Techwear,42,Streetwear
2025-12-14,Techwear,38,Streetwear
2025-12-21,Techwear,38,Streetwear
2025-12-28,Techwear,37,Streetwear
2020-12-27,Patchwork Denim,34,Denim
2021-01-03,Patchwork Denim,36,Denim
2021-01-10,Patchwork Denim,36,Denim
2021-01-17,Patchwork Denim,37,Denim
2021-01-24,Patchwork Denim,32,Denim
2021-01-31,Patchwork Denim,34,Denim
2021-02-07,Patchwork Denim,27,Denim
2021-02-14,Patchwork Denim,32,Denim
2021-02-21,Patchwork Denim,33,Denim
2021-02-28,Patchwork Denim,38,Denim
2021-03-07,Patchwork Denim,35,Denim
2021-03-14,Patchwork Denim,28,Denim
2021-03-21,Patchwork Denim,29,Denim
2021-03-28,Patchwork Denim,31,Denim
2021-04-04,Patchwork Denim,41,Denim
2021-04-11,Patchwork Denim,30,Denim
2021-04-18,Patchwork Denim,22,Denim
2021-04-25,Patchwork Denim,35,Denim
2021-05-02,Patchwork Denim,27,Denim
2021-05-09,Patchwork Denim,24,Denim
2021-05-16,Patchwork Denim,28,Denim
2021-05-23,Patchwork Denim,28,Denim
2021-05-30,Patchwork Denim,26,Denim
2021-06-06,Patchwork Denim,20,Denim
2021-06-13,Patchwork Denim,29,Denim
2021-06-20,Patchwork Denim,23,Denim
2021-06-27,Patchwork Denim,24,Denim
2021-07-04,Patchwork Denim,30,Denim
2021-07-11,Patchwork Denim,28,Denim
2021-07-18,Patchwork Denim,21,Denim
2021-07-25,Patchwork Denim,30,Denim
2021-08-01,Patchwork Denim,29,Denim
2021-08-08,Patchwork Denim,34,Denim
2021-08-15,Patchwork Denim,31,Denim
2021-08-22,Patchwork Denim,30,Denim
2021-08-29,Patchwork Denim,26,Denim
2021-09-05,Patchwork Denim,26,Denim
2021-09-12,Patchwork Denim,25,Denim
2021-09-19,Patchwork Denim,38,Denim
2021-09-26,Patchwork Denim,34,Denim
2021-10-03,Patchwork Denim,31,Denim
2021-10-10,Patchwork Denim,23,Denim
2021-10-17,Patchwork Denim,32,Denim
2021-10-24,Patchwork Denim,30,Denim
2021-10-31,Patchwork Denim,27,Denim
2021-11-07,Patchwork Denim,22,Denim
2021-11-14,Patchwork Denim,22,Denim
2021-11-21,Patchwork Denim,26,Denim
2021-11-28,Patchwork Denim,31,Denim
2021-12-05,Patchwork Denim,27,Denim
2021-12-12,Patchwork Denim,21,Denim
2021-12-19,Patchwork Denim,29,Denim
2021-12-26,Patchwork Denim,24,Denim
2022-01-02,Patchwork Denim,27,Denim
2022-01-09,Patchwork Denim,33,Denim
2022-01-16,Patchwork Denim,23,Denim
2022-01-23,Patchwork Denim,26,Denim
2022-01-30,Patchwork Denim,29,Denim
2022-02-06,Patchwork Denim,27,Denim
2022-02-13,Patchwork Denim,31,Denim
2022-02-20,Patchwork Denim,35,Denim
2022-02-27,Patchwork Denim,27,Denim
2022-03-06,Patchwork Denim,33,Denim
2022-03-13,Patchwork Denim,32,Denim
2022-03-20,Patchwork Denim,35,Denim
2022-03-27,Patchwork Denim,28,Denim
2022-04-03,Patchwork Denim,32,Denim
2022-04-10,Patchwork Denim,32,Denim
2022-04-17,Patchwork Denim,30,Denim
2022-04-24,Patchwork Denim,31,Denim
2022-05-01,Patchwork Denim,33,Denim
2022-05-08,Patchwork Denim,27,Denim
2022-05-15,Patchwork Denim,36,Denim
2022-05-22,Patchwork Denim,32,Denim
2022-05-29,Patchwork Denim,33,Denim
2022-06-05,Patchwork Denim,26,Denim
2022-06-12,Patchwork Denim,24,Denim
2022-06-19,Patchwork Denim,28,Denim
2022-06-26,Patchwork Denim,31,Denim
2022-07-03,Patchwork Denim,29,Denim
2022-07-10,Patchwork Denim,32,Denim
2022-07-17,Patchwork Denim,27,Denim
2022-07-24,Patchwork Denim,33,Denim
2022-07-31,Patchwork Denim,34,Denim
2022-08-07,Patchwork Denim,34,Denim
2022-08-14,Patchwork Denim,32,Denim
2022-08-21,Patchwork Denim,29,Denim
2022-08-28,Patchwork Denim,37,Denim
2022-09-04,Patchwork Denim,27,Denim
2022-09-11,Patchwork Denim,31,Denim
2022-09-18,Patchwork Denim,37,Denim
2022-09-25,Patchwork Denim,36,Denim
2022-10-02,Patchwork Denim,31,Denim
2022-10-09,Patchwork Denim,30,Denim
2022-10-16,Patchwork Denim,28,Denim
2022-10-23,Patchwork Denim,28,Denim
2022-10-30,Patchwork Denim,34,Denim
2022-11-06,Patchwork Denim,28,Denim
2022-11-13,Patchwork Denim,28,Denim
2022-11-20,Patchwork Denim,28,Denim
2022-11-27,Patchwork Denim,26,Denim
2022-12-04,Patchwork Denim,31,Denim
2022-12-11,Patchwork Denim,25,Denim
2022-12-18,Patchwork Denim,20,Denim
2022-12-25,Patchwork Denim,34,Denim
2023-01-01,Patchwork Denim,30,Denim
2023-01-08,Patchwork Denim,37,Denim
2023-01-15,Patchwork Denim,25,Denim
2023-01-22,Patchwork Denim,21,Denim
2023-01-29,Patchwork Denim,35,Denim
2023-02-05,Patchwork Denim,33,Denim
2023-02-12,Patchwork Denim,26,Denim
2023-02-19,Patchwork Denim,36,Denim
2023-02-26,Patchwork Denim,35,Denim
2023-03-05,Patchwork Denim,49,Denim
2023-03-12,Patchwork Denim,47,Denim
2023-03-19,Patchwork Denim,45,Denim
2023-03-26,Patchwork Denim,45,Denim
2023-04-02,Patchwork Denim,41,Denim
2023-04-09,Patchwork Denim,43,Denim
2023-04-16,Patchwork Denim,47,Denim
2023-04-23,Patchwork Denim,37,Denim
2023-04-30,Patchwork Denim,44,Denim
2023-05-07,Patchwork Denim,38,Denim
2023-05-14,Patchwork Denim,37,Denim
2023-05-21,Patchwork Denim,42,Denim
2023-05-28,Patchwork Denim,38,Denim
2023-06-04,Patchwork Denim,38,Denim
2023-06-11,Patchwork Denim,41,Denim
2023-06-18,Patchwork Denim,46,Denim
2023-06-25,Patchwork Denim,48,Denim
2023-07-02,Patchwork Denim,43,Denim
2023-07-09,Patchwork Denim,41,Denim
2023-07-16,Patchwork Denim,43,Denim
2023-07-23,Patchwork Denim,44,Denim
2023-07-30,Patchwork Denim,44,Denim
2023-08-06,Patchwork Denim,33,Denim
2023-08-13,Patchwork Denim,51,Denim
2023-08-20,Patchwork Denim,44,Denim
2023-08-27,Patchwork Denim,36,Denim
2023-09-03,Patchwork Denim,34,Denim
2023-09-10,Patchwork Denim,39,Denim
2023-09-17,Patchwork Denim,32,Denim
2023-09-24,Patchwork Denim,37,Denim
2023-10-01,Patchwork Denim,38,Denim
2023-10-08,Patchwork Denim,43,Denim
2023-10-15,Patchwork Denim,36,Denim
2023-10-22,Patchwork Denim,35,Denim
2023-10-29,Patchwork Denim,37,Denim
2023-11-05,Patchwork Denim,35,Denim
2023-11-12,Patchwork Denim,29,Denim
2023-11-19,Patchwork Denim,45,Denim
2023-11-26,Patchwork Denim,29,Denim
2023-12-03,Patchwork Denim,32,Denim
2023-12-10,Patchwork Denim,32,Denim
2023-12-17,Patchwork Denim,26,Denim
2023-12-24,Patchwork Denim,41,Denim
2023-12-31,Patchwork Denim,26,Denim
2024-01-07,Patchwork Denim,32,Denim
2024-01-14,Patchwork Denim,40,Denim
2024-01-21,Patchwork Denim,32,Denim
2024-01-28,Patchwork Denim,29,Denim
2024-02-04,Patchwork Denim,36,Denim
2024-02-11,Patchwork Denim,37,Denim
2024-02-18,Patchwork Denim,41,Denim
2024-02-25,Patchwork Denim,43,Denim
2024-03-03,Patchwork Denim,46,Denim
2024-03-10,Patchwork Denim,43,Denim
2024-03-17,Patchwork Denim,46,Denim
2024-03-24,Patchwork Denim,49,Denim
2024-03-31,Patchwork Denim,47,Denim
2024-04-07,Patchwork Denim,49,Denim
2024-04-14,Patchwork Denim,45,Denim
2024-04-21,Patchwork Denim,43,Denim
2024-04-28,Patchwork Denim,45,Denim
2024-05-05,Patchwork Denim,44,Denim
2024-05-12,Patchwork Denim,40,Denim
2024-05-19,Patchwork Denim,43,Denim
2024-05-26,Patchwork Denim,45,Denim
2024-06-02,Patchwork Denim,39,Denim
2024-06-09,Patchwork Denim,34,Denim
2024-06-16,Patchwork Denim,49,Denim
2024-06-23,Patchwork Denim,38,Denim
2024-06-30,Patchwork Denim,45,Denim
2024-07-07,Patchwork Denim,46,Denim
2024-07-14,Patchwork Denim,44,Denim
2024-07-21,Patchwork Denim,36,Denim
2024-07-28,Patchwork Denim,47,Denim
2024-08-04,Patchwork Denim,37,Denim
2024-08-11,Patchwork Denim,33,Denim
2024-08-18,Patchwork Denim,49,Denim
2024-08-25,Patchwork Denim,33,Denim
2024-09-01,Patchwork Denim,38,Denim
2024-09-08,Patchwork Denim,45,Denim
2024-09-15,Patchwork Denim,39,Denim
2024-09-22,Patchwork Denim,35,Denim
2024-09-29,Patchwork Denim,39,Denim
2024-10-06,Patchwork Denim,44,Denim
2024-10-13,Patchwork Denim,44,Denim
2024-10-20,Patchwork Denim,46,Denim
2024-10-27,Patchwork Denim,52,Denim
2024-11-03,Patchwork Denim,40,Denim
2024-11-10,Patchwork Denim,34,Denim
2024-11-17,Patchwork Denim,37,Denim
2024-11-24,Patchwork Denim,40,Denim
2024-12-01,Patchwork Denim,35,Denim
2024-12-08,Patchwork Denim,41,Denim
2024-12-15,Patchwork Denim,46,Denim
2024-12-22,Patchwork Denim,35,Denim
2024-12-29,Patchwork Denim,37,Denim
2025-01-05,Patchwork Denim,47,Denim
2025-01-12,Patchwork Denim,38,Denim
2025-01-19,Patchwork Denim,40,Denim
2025-01-26,Patchwork Denim,44,Denim
2025-02-02,Patchwork Denim,43,Denim
2025-02-09,Patchwork Denim,40,Denim
2025-02-16,Patchwork Denim,51,Denim
2025-02-23,Patchwork Denim,46,Denim
2025-03-02,Patchwork Denim,43,Denim
2025-03-09,Patchwork Denim,55,Denim
2025-03-16,Patchwork Denim,59,Denim
2025-03-23,Patchwork Denim,41,Denim
2025-03-30,Patchwork Denim,52,Denim
2025-04-06,Patchwork Denim,43,Denim
2025-04-13,Patchwork Denim,56,Denim
2025-04-20,Patchwork Denim,44,Denim
2025-04-27,Patchwork Denim,48,Denim
2025-05-04,Patchwork Denim,60,Denim
2025-05-11,Patchwork Denim,47,Denim
2025-05-18,Patchwork Denim,53,Denim
2025-05-25,Patchwork Denim,45,Denim
2025-06-01,Patchwork Denim,51,Denim
2025-06-08,Patchwork Denim,43,Denim
2025-06-15,Patchwork Denim,44,Denim
2025-06-22,Patchwork Denim,39,Denim
2025-06-29,Patchwork Denim,47,Denim
2025-07-06,Patchwork Denim,46,Denim
2025-07-13,Patchwork Denim,50,Denim
2025-07-20,Patchwork Denim,61,Denim
2025-07-27,Patchwork Denim,44,Denim
2025-08-03,Patchwork Denim,62,Denim
2025-08-10,Patchwork Denim,58,Denim
2025-08-17,Patchwork Denim,67,Denim
2025-08-24,Patchwork Denim,61,Denim
2025-08-31,Patchwork Denim,75,Denim
2025-09-07,Patchwork Denim,58,Denim
2025-09-14,Patchwork Denim,60,Denim
2025-09-21,Patchwork Denim,61,Denim
2025-09-28,Patchwork Denim,47,Denim
2025-10-05,Patchwork Denim,50,Denim
2025-10-12,Patchwork Denim,54,Denim
2025-10-19,Patchwork Denim,51,Denim
2025-10-26,Patchwork Denim,58,Denim
2025-11-02,Patchwork Denim,100,Denim
2025-11-09,Patchwork Denim,53,Denim
2025-11-16,Patchwork Denim,41,Denim
2025-11-23,Patchwork Denim,41,Denim
2025-11-30,Patchwork Denim,51,Denim
2025-12-07,Patchwork Denim,40,Denim
2025-12-14,Patchwork Denim,40,Denim
2025-12-21,Patchwork Denim,41,Denim
2025-12-28,Patchwork Denim,42,Denim
2020-12-27,Upcycled Fashion,0,Sustainable Fashion
2021-01-03,Upcycled Fashion,0,Sustainable Fashion
2021-01-10,Upcycled Fashion,0,Sustainable Fashion
2021-01-17,Upcycled Fashion,0,Sustainable Fashion
2021-01-24,Upcycled Fashion,0,Sustainable Fashion
2021-01-31,Upcycled Fashion,0,Sustainable Fashion
2021-02-07,Upcycled Fashion,0,Sustainable Fashion
2021-02-14,Upcycled Fashion,0,Sustainable Fashion
2021-02-21,Upcycled Fashion,0,Sustainable Fashion
2021-02-28,Upcycled Fashion,0,Sustainable Fashion
2021-03-07,Upcycled Fashion,0,Sustainable Fashion
2021-03-14,Upcycled Fashion,0,Sustainable Fashion
2021-03-21,Upcycled Fashion,0,Sustainable Fashion
2021-03-28,Upcycled Fashion,0,Sustainable Fashion
2021-04-04,Upcycled Fashion,0,Sustainable Fashion
2021-04-11,Upcycled Fashion,0,Sustainable Fashion
2021-04-18,Upcycled Fashion,0,Sustainable Fashion
2021-04-25,Upcycled Fashion,0,Sustainable Fashion
2021-05-02,Upcycled Fashion,0,Sustainable Fashion
2021-05-09,Upcycled Fashion,0,Sustainable Fashion
2021-05-16,Upcycled Fashion,0,Sustainable Fashion
2021-05-23,Upcycled Fashion,0,Sustainable Fashion
2021-05-30,Upcycled Fashion,0,Sustainable Fashion
2021-06-06,Upcycled Fashion,0,Sustainable Fashion
2021-06-13,Upcycled Fashion,0,Sustainable Fashion
2021-06-20,Upcycled Fashion,0,Sustainable Fashion
2021-06-27,Upcycled Fashion,0,Sustainable Fashion
2021-07-04,Upcycled Fashion,0,Sustainable Fashion
2021-07-11,Upcycled Fashion,0,Sustainable Fashion
2021-07-18,Upcycled Fashion,0,Sustainable Fashion
2021-07-25,Upcycled Fashion,0,Sustainable Fashion
2021-08-01,Upcycled Fashion,0,Sustainable Fashion
2021-08-08,Upcycled Fashion,0,Sustainable Fashion
2021-08-15,Upcycled Fashion,0,Sustainable Fashion
2021-08-22,Upcycled Fashion,0,Sustainable Fashion
2021-08-29,Upcycled Fashion,52,Sustainable Fashion
2021-09-05,Upcycled Fashion,0,Sustainable Fashion
2021-09-12,Upcycled Fashion,0,Sustainable Fashion
2021-09-19,Upcycled Fashion,0,Sustainable Fashion
2021-09-26,Upcycled Fashion,34,Sustainable Fashion
2021-10-03,Upcycled Fashion,0,Sustainable Fashion
2021-10-10,Upcycled Fashion,0,Sustainable Fashion
2021-10-17,Upcycled Fashion,43,Sustainable Fashion
2021-10-24,Upcycled Fashion,0,Sustainable Fashion
2021-10-31,Upcycled Fashion,0,Sustainable Fashion
